state,county,tract,geoid,f_broadband,f_computer,f_ba,f_black,f_hispanic,log_mhi,mhi,population,households,broadband,computer,black,hispanic,mhi.1,ba,den_computers,n_computer,n_broadband,den_black,n_black,den_hispanic,n_hispanic,den_ba,n_ba,nhh_computer,nhh_broadband,nhh_computer_any_internet,nhh_computer_and_dialup,nhh_computer_and_broadband,nhh_computer_no_internet,nhh_no_computer,den_age,n_children,n_children_computer,n_children_computer_and_dialup,n_children_computer_and_broadband,n_children_computer_no_internet,n_children_no_computer,state_lkp
12,81,1904,12081001904,0.7170000000000001,0.826,0.19899999999999998,0.05,0.12300000000000001,10.79,48607.0,6123.0,2391.0,71.7,82.6,5.0,12.3,48607.0,19.9,2391.0,1976.0,1714.0,6123.0,309.0,6123.0,751.0,4603.0,917.0,1976,1714,1976,0,1690,286,415,6114,1304,1167,0,928,239,137,12
12,81,1907,12081001907,0.7490000000000001,0.9109999999999999,0.204,0.021,0.166,11.09,65417.0,5166.0,2048.0,74.9,91.1,2.1,16.6,65417.0,20.4,2048.0,1865.0,1533.0,5166.0,107.0,5166.0,859.0,3814.0,778.0,1865,1533,1865,0,1498,367,183,5166,977,977,0,871,106,0,12
12,81,1908,12081001908,0.794,0.943,0.17800000000000002,0.022000000000000002,0.040999999999999995,10.96,57379.0,6475.0,2758.0,79.4,94.3,2.2,4.1,57379.0,17.8,2758.0,2602.0,2190.0,6475.0,142.0,6475.0,266.0,5344.0,952.0,2602,2190,2602,15,2180,407,156,6475,830,830,0,830,0,0,12
12,81,1909,12081001909,0.821,0.94,0.40700000000000003,0.016,0.057,11.3,81097.0,2983.0,1333.0,82.1,94.0,1.6,5.7,81097.0,40.7,1333.0,1253.0,1095.0,2983.0,48.0,2983.0,169.0,2530.0,1029.0,1253,1095,1253,9,1095,149,80,2983,290,290,0,251,39,0,12
12,81,1910,12081001910,0.9059999999999999,0.9890000000000001,0.285,0.042,0.107,11.29,80219.0,5674.0,1929.0,90.6,98.9,4.2,10.7,80219.0,28.5,1929.0,1907.0,1748.0,5674.0,240.0,5674.0,606.0,4117.0,1173.0,1907,1748,1907,0,1734,173,22,5674,1329,1329,0,1150,179,0,12
12,81,1911,12081001911,0.8909999999999999,0.9670000000000001,0.305,0.054000000000000006,0.16,11.29,80102.0,8190.0,2749.0,89.1,96.7,5.4,16.0,80102.0,30.5,2749.0,2657.0,2450.0,8190.0,443.0,8190.0,1309.0,5816.0,1774.0,2657,2450,2657,0,2450,207,92,8190,1970,1970,0,1660,310,0,12
12,81,1912,12081001912,0.966,0.9840000000000001,0.368,0.086,0.08800000000000001,11.35,85148.0,6828.0,2353.0,96.6,98.4,8.6,8.8,85148.0,36.8,2353.0,2315.0,2272.0,6828.0,585.0,6828.0,602.0,4980.0,1834.0,2315,2272,2315,0,2261,54,38,6828,1353,1353,0,1254,99,0,12
12,81,1913,12081001913,0.865,0.9940000000000001,0.382,0.055,0.069,11.44,92545.0,4751.0,1523.0,86.5,99.4,5.5,6.9,92545.0,38.2,1523.0,1514.0,1318.0,4751.0,261.0,4751.0,329.0,3429.0,1310.0,1514,1318,1514,6,1318,190,9,4706,917,917,0,847,70,0,12
12,81,1914,12081001914,0.782,0.948,0.265,0.004,0.086,11.41,90114.0,2536.0,793.0,78.2,94.8,0.4,8.6,90114.0,26.5,793.0,752.0,620.0,2536.0,10.0,2536.0,219.0,2016.0,534.0,752,620,752,7,620,125,41,2251,316,316,7,296,13,0,12
12,81,2003,12081002003,0.9279999999999999,0.97,0.41700000000000004,0.107,0.064,11.15,69824.0,5576.0,2313.0,92.8,97.0,10.7,6.4,69824.0,41.7,2313.0,2244.0,2147.0,5576.0,594.0,5576.0,358.0,4551.0,1897.0,2244,2147,2244,0,2128,116,69,5576,816,816,0,767,49,0,12
12,81,2005,12081002005,0.973,0.9840000000000001,0.33799999999999997,0.018000000000000002,0.096,11.24,75982.0,5365.0,2257.0,97.3,98.4,1.8,9.6,75982.0,33.8,2257.0,2220.0,2196.0,5365.0,95.0,5365.0,513.0,4561.0,1541.0,2220,2196,2220,0,2196,24,37,5365,638,638,0,638,0,0,12
12,81,2007,12081002007,0.884,0.9940000000000001,0.405,0.039,0.08900000000000001,11.54,102917.0,11231.0,4332.0,88.4,99.4,3.9,8.9,102917.0,40.5,4332.0,4308.0,3829.0,11231.0,439.0,11231.0,996.0,8547.0,3465.0,4308,3829,4308,0,3829,479,24,11175,1761,1761,0,1487,274,0,12
12,81,2008,12081002008,0.9009999999999999,0.975,0.47200000000000003,0.0,0.182,11.42,91471.0,6019.0,2218.0,90.1,97.5,0.0,18.2,91471.0,47.2,2218.0,2162.0,1999.0,6019.0,0.0,6019.0,1095.0,4585.0,2162.0,2162,1999,2162,0,1999,163,56,6019,1044,1044,0,1044,0,0,12
12,81,2010,12081002010,0.762,0.9,0.172,0.008,0.124,11.28,79063.0,3908.0,1177.0,76.2,90.0,0.8,12.4,79063.0,17.2,1177.0,1059.0,897.0,3908.0,32.0,3908.0,483.0,2552.0,440.0,1059,897,1059,0,897,162,118,3883,1010,1010,0,920,90,0,12
12,81,2011,12081002011,0.912,0.9640000000000001,0.426,0.106,0.185,10.94,56486.0,3892.0,1564.0,91.2,96.4,10.6,18.5,56486.0,42.6,1564.0,1508.0,1426.0,3892.0,412.0,3892.0,721.0,2955.0,1260.0,1508,1426,1508,0,1426,82,56,3892,783,783,0,783,0,0,12
12,81,2012,12081002012,0.865,0.9440000000000001,0.278,0.040999999999999995,0.075,11.32,82460.0,4979.0,1655.0,86.5,94.4,4.1,7.5,82460.0,27.8,1655.0,1562.0,1431.0,4979.0,204.0,4979.0,373.0,3726.0,1037.0,1562,1431,1562,0,1431,131,93,4979,951,951,0,877,74,0,12
12,81,2013,12081002013,0.9179999999999999,0.961,0.442,0.027999999999999997,0.129,11.46,94492.0,16587.0,6052.0,91.8,96.1,2.8,12.9,94492.0,44.2,6052.0,5816.0,5556.0,16587.0,457.0,16587.0,2142.0,12073.0,5336.0,5816,5556,5816,0,5531,285,236,16587,3280,3280,0,3257,23,0,12
12,81,2014,12081002014,0.9,0.961,0.45899999999999996,0.027999999999999997,0.051,11.55,103708.0,5587.0,1891.0,90.0,96.1,2.8,5.1,103708.0,45.9,1891.0,1817.0,1702.0,5587.0,159.0,5587.0,285.0,3720.0,1707.0,1817,1702,1817,0,1702,115,74,5570,1447,1447,0,1447,0,0,12
12,81,2015,12081002015,0.97,0.993,0.565,0.016,0.063,11.65,114490.0,8048.0,2765.0,97.0,99.3,1.6,6.3,114490.0,56.5,2765.0,2747.0,2681.0,8048.0,132.0,8048.0,509.0,5473.0,3094.0,2747,2681,2747,0,2681,66,18,8048,2050,2042,0,1976,66,8,12
12,81,2016,12081002016,0.9590000000000001,0.993,0.6709999999999999,0.040999999999999995,0.039,11.7,120486.0,5957.0,2689.0,95.9,99.3,4.1,3.9,120486.0,67.1,2689.0,2670.0,2579.0,5957.0,242.0,5957.0,231.0,5182.0,3476.0,2670,2579,2670,29,2579,62,19,5957,750,750,59,691,0,0,12
12,81,2017,12081002017,0.81,0.932,0.496,0.03,0.13699999999999998,11.2,73144.0,4613.0,1857.0,81.0,93.2,3.0,13.7,73144.0,49.6,1857.0,1730.0,1505.0,4613.0,140.0,4613.0,630.0,3422.0,1699.0,1730,1505,1730,0,1505,225,127,4599,901,901,0,707,194,0,12
12,81,990000,12081990000,-6666666.66,-6666666.66,-6666666.66,-6666666.66,-6666666.66,,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12,83,100,12083000100,0.7979999999999999,0.873,0.299,0.16399999999999998,0.033,10.98,58821.0,5726.0,2089.0,79.8,87.3,16.4,3.3,58821.0,29.9,2089.0,1824.0,1668.0,5726.0,939.0,5726.0,191.0,4189.0,1251.0,1824,1668,1824,0,1668,156,265,5691,1001,930,0,854,76,71,12
12,83,200,12083000200,0.6629999999999999,0.705,0.16,0.368,0.09300000000000001,10.45,34489.0,6886.0,2738.0,66.3,70.5,36.8,9.3,34489.0,16.0,2738.0,1931.0,1814.0,6886.0,2533.0,6886.0,641.0,4892.0,784.0,1931,1814,1931,0,1813,118,807,6603,1220,1045,0,1027,18,175,12
12,83,301,12083000301,0.8009999999999999,0.8490000000000001,0.11199999999999999,0.26,0.11800000000000001,10.93,55733.0,7997.0,1439.0,80.1,84.9,26.0,11.8,55733.0,11.2,1439.0,1222.0,1153.0,7997.0,2079.0,7997.0,942.0,6659.0,748.0,1222,1153,1222,0,1145,77,217,3498,508,508,0,508,0,0,12
12,83,302,12083000302,0.8140000000000001,0.825,0.12,0.23800000000000002,0.14,10.55,38250.0,3960.0,1437.0,81.4,82.5,23.8,14.0,38250.0,12.0,1437.0,1185.0,1170.0,3960.0,943.0,3960.0,553.0,2675.0,320.0,1185,1170,1185,12,1135,38,252,3960,1006,975,0,879,96,31,12
12,83,401,12083000401,0.818,0.857,0.17800000000000002,0.009000000000000001,0.026000000000000002,10.67,43071.0,2183.0,814.0,81.8,85.7,0.9,2.6,43071.0,17.8,814.0,698.0,666.0,2183.0,20.0,2183.0,56.0,1525.0,271.0,698,666,698,5,666,27,116,2183,459,413,0,407,6,46,12
12,83,402,12083000402,0.682,0.7490000000000001,0.051,0.002,0.076,10.42,33424.0,4641.0,1668.0,68.2,74.9,0.2,7.6,33424.0,5.1,1668.0,1250.0,1137.0,4641.0,9.0,4641.0,353.0,3200.0,163.0,1250,1137,1250,19,1137,94,418,4641,1023,892,0,874,18,131,12
12,83,501,12083000501,0.736,0.841,0.129,0.0,0.048,10.7,44246.0,1911.0,828.0,73.6,84.1,0.0,4.8,44246.0,12.9,828.0,696.0,609.0,1911.0,0.0,1911.0,92.0,1561.0,202.0,696,609,696,12,600,84,132,1911,260,260,0,243,17,0,12
12,83,502,12083000502,0.715,0.754,0.07400000000000001,0.013000000000000001,0.061,10.38,32308.0,1238.0,610.0,71.5,75.4,1.3,6.1,32308.0,7.4,610.0,460.0,436.0,1238.0,16.0,1238.0,76.0,1038.0,77.0,460,436,460,0,431,29,150,1238,159,138,0,138,0,21,12
12,83,601,12083000601,0.73,0.838,0.11599999999999999,0.023,0.039,10.38,32368.0,2914.0,1280.0,73.0,83.8,2.3,3.9,32368.0,11.6,1280.0,1072.0,934.0,2914.0,67.0,2914.0,113.0,2244.0,260.0,1072,934,1072,19,934,119,208,2850,482,482,0,467,15,0,12
12,83,602,12083000602,0.779,0.88,0.11699999999999999,0.11699999999999999,0.004,10.61,40584.0,6040.0,2316.0,77.9,88.0,11.7,0.4,40584.0,11.7,2316.0,2038.0,1804.0,6040.0,705.0,6040.0,25.0,4263.0,498.0,2038,1804,2038,0,1804,234,278,6040,1480,1480,0,1415,65,0,12
12,83,604,12083000604,0.728,0.818,0.098,0.01,0.009000000000000001,10.61,40686.0,3922.0,1272.0,72.8,81.8,1.0,0.9,40686.0,9.8,1272.0,1040.0,926.0,3922.0,38.0,3922.0,35.0,2519.0,247.0,1040,926,1040,3,916,121,232,3917,974,947,0,816,131,27,12
12,83,605,12083000605,0.779,0.856,0.16,0.0,0.025,10.51,36552.0,2694.0,1110.0,77.9,85.6,0.0,2.5,36552.0,16.0,1110.0,950.0,865.0,2694.0,0.0,2694.0,67.0,1961.0,314.0,950,865,950,9,862,79,160,2684,535,525,0,482,43,10,12
12,83,701,12083000701,0.738,0.846,0.079,0.17800000000000002,0.105,10.58,39245.0,5202.0,1978.0,73.8,84.6,17.8,10.5,39245.0,7.9,1978.0,1674.0,1459.0,5202.0,928.0,5202.0,548.0,3844.0,305.0,1674,1459,1674,18,1459,197,304,5202,885,700,0,567,133,185,12
12,83,702,12083000702,0.8290000000000001,0.912,0.17,0.027000000000000003,0.055,10.76,47160.0,7877.0,3661.0,82.9,91.2,2.7,5.5,47160.0,17.0,3661.0,3339.0,3035.0,7877.0,211.0,7877.0,431.0,6845.0,1162.0,3339,3035,3339,49,3035,255,322,7851,834,796,0,796,0,38,12
12,83,801,12083000801,0.893,0.948,0.26899999999999996,0.027999999999999997,0.055999999999999994,10.84,50833.0,13908.0,7690.0,89.3,94.8,2.8,5.6,50833.0,26.9,7690.0,7293.0,6869.0,13908.0,390.0,13908.0,780.0,13232.0,3557.0,7293,6869,7293,53,6834,406,397,13897,529,529,0,529,0,0,12
12,83,802,12083000802,0.887,0.9059999999999999,0.233,0.018000000000000002,0.039,10.92,55265.0,10612.0,5024.0,88.7,90.6,1.8,3.9,55265.0,23.3,5024.0,4551.0,4455.0,10612.0,190.0,10612.0,415.0,9236.0,2154.0,4551,4455,4551,25,4383,143,473,10612,1140,1140,0,1140,0,0,12
12,83,901,12083000901,0.7190000000000001,0.895,0.153,0.026000000000000002,0.14800000000000002,10.49,35944.0,5510.0,2370.0,71.9,89.5,2.6,14.8,35944.0,15.3,2370.0,2120.0,1704.0,5510.0,143.0,5510.0,818.0,4183.0,642.0,2120,1704,2120,32,1704,384,250,5510,958,958,0,796,162,0,12
12,83,902,12083000902,0.765,0.867,0.096,0.098,0.191,10.64,41804.0,10668.0,3631.0,76.5,86.7,9.8,19.1,41804.0,9.6,3631.0,3148.0,2776.0,10668.0,1041.0,10668.0,2041.0,6948.0,667.0,3148,2776,3148,75,2776,297,483,10668,3007,2628,0,2337,291,379,12
12,83,1003,12083001003,0.736,0.8740000000000001,0.11,0.042,0.092,10.35,31359.0,1515.0,580.0,73.6,87.4,4.2,9.2,31359.0,11.0,580.0,507.0,427.0,1515.0,63.0,1515.0,140.0,1111.0,122.0,507,427,507,13,427,67,73,1515,311,311,0,238,73,0,12
12,83,1004,12083001004,0.8590000000000001,0.9179999999999999,0.17600000000000002,0.278,0.344,10.96,57313.0,14266.0,4991.0,85.9,91.8,27.8,34.4,57313.0,17.6,4991.0,4582.0,4286.0,14266.0,3970.0,14266.0,4910.0,10859.0,1910.0,4582,4286,4582,49,4218,315,409,14258,2920,2920,0,2853,67,0,12
12,83,1005,12083001005,0.826,0.905,0.184,0.267,0.26,10.87,52642.0,7266.0,2642.0,82.6,90.5,26.7,26.0,52642.0,18.4,2642.0,2390.0,2181.0,7266.0,1942.0,7266.0,1889.0,5132.0,943.0,2390,2181,2390,50,2150,190,252,7266,1266,1266,0,1201,65,0,12
12,83,1006,12083001006,0.907,0.9470000000000001,0.262,0.10099999999999999,0.11900000000000001,10.94,56399.0,10425.0,4146.0,90.7,94.7,10.1,11.9,56399.0,26.2,4146.0,3925.0,3762.0,10425.0,1058.0,10425.0,1243.0,7950.0,2083.0,3925,3762,3925,15,3712,198,221,10425,2057,2026,0,2026,0,31,12
12,83,1007,12083001007,0.872,0.925,0.27,0.12300000000000001,0.128,10.84,51232.0,5926.0,2739.0,87.2,92.5,12.3,12.8,51232.0,27.0,2739.0,2533.0,2389.0,5926.0,729.0,5926.0,756.0,4980.0,1343.0,2533,2389,2533,17,2389,127,206,5926,675,675,0,675,0,0,12
12,83,1008,12083001008,0.845,0.8640000000000001,0.235,0.019,0.08,10.79,48348.0,4738.0,2568.0,84.5,86.4,1.9,8.0,48348.0,23.5,2568.0,2219.0,2171.0,4738.0,92.0,4738.0,379.0,4426.0,1038.0,2219,2171,2219,0,2126,93,349,4711,222,222,0,222,0,0,12
12,83,1102,12083001102,0.782,0.904,0.102,0.063,0.156,10.54,37663.0,3163.0,1224.0,78.2,90.4,6.3,15.6,37663.0,10.2,1224.0,1106.0,957.0,3163.0,198.0,3163.0,494.0,2236.0,227.0,1106,957,1106,39,949,118,118,3163,663,663,0,609,54,0,12
12,83,1103,12083001103,0.852,0.951,0.225,0.134,0.141,10.92,55262.0,6972.0,2345.0,85.2,95.1,13.4,14.1,55262.0,22.5,2345.0,2230.0,1998.0,6972.0,931.0,6972.0,981.0,4822.0,1083.0,2230,1998,2230,0,1998,232,115,6925,1668,1668,0,1538,130,0,12
12,83,1104,12083001104,0.792,0.847,0.165,0.069,0.113,10.63,41541.0,6999.0,2875.0,79.2,84.7,6.9,11.3,41541.0,16.5,2875.0,2436.0,2278.0,6999.0,484.0,6999.0,793.0,5172.0,854.0,2436,2278,2436,35,2264,137,439,6964,1169,1154,0,1114,40,15,12
12,83,1204,12083001204,0.784,0.843,0.111,0.34600000000000003,0.258,10.53,37466.0,7651.0,2256.0,78.4,84.3,34.6,25.8,37466.0,11.1,2256.0,1901.0,1768.0,7651.0,2647.0,7651.0,1973.0,4401.0,490.0,1901,1768,1901,0,1768,133,355,7640,1907,1804,0,1782,22,103,12
12,83,1205,12083001205,0.782,0.868,0.19,0.022000000000000002,0.131,10.42,33635.0,4249.0,1929.0,78.2,86.8,2.2,13.1,33635.0,19.0,1929.0,1675.0,1508.0,4249.0,94.0,4249.0,556.0,3248.0,618.0,1675,1508,1675,19,1501,155,254,4249,833,833,0,759,74,0,12
12,83,1206,12083001206,0.8059999999999999,0.8759999999999999,0.126,0.396,0.14800000000000002,10.77,47750.0,2082.0,635.0,80.6,87.6,39.6,14.8,47750.0,12.6,635.0,556.0,512.0,2082.0,825.0,2082.0,308.0,1299.0,164.0,556,512,556,0,501,55,79,2077,615,615,0,560,55,0,12
12,83,1207,12083001207,0.8690000000000001,0.9440000000000001,0.15,0.213,0.213,10.72,45200.0,13074.0,4219.0,86.9,94.4,21.3,21.3,45200.0,15.0,4219.0,3984.0,3665.0,13074.0,2791.0,13074.0,2787.0,8509.0,1276.0,3984,3665,3984,58,3665,261,235,13066,3629,3629,149,3165,315,0,12
12,83,1208,12083001208,0.88,0.907,0.213,0.07400000000000001,0.107,10.75,46434.0,3948.0,1484.0,88.0,90.7,7.4,10.7,46434.0,21.3,1484.0,1346.0,1306.0,3948.0,292.0,3948.0,423.0,2852.0,607.0,1346,1306,1346,0,1306,40,138,3948,846,846,0,839,7,0,12
12,83,1301,12083001301,0.868,0.9470000000000001,0.21,0.125,0.11199999999999999,10.91,54723.0,6430.0,2629.0,86.8,94.7,12.5,11.2,54723.0,21.0,2629.0,2489.0,2282.0,6430.0,802.0,6430.0,723.0,4797.0,1007.0,2489,2282,2489,0,2282,207,140,6430,1251,1251,0,1251,0,0,12
12,83,1302,12083001302,0.7909999999999999,0.802,0.215,0.13,0.126,10.78,48171.0,6656.0,2368.0,79.1,80.2,13.0,12.6,48171.0,21.5,2368.0,1900.0,1872.0,6656.0,867.0,6656.0,836.0,4821.0,1037.0,1900,1872,1900,0,1841,59,468,6573,1275,1212,0,1212,0,63,12
12,83,1401,12083001401,0.6809999999999999,0.765,0.132,0.289,0.129,10.35,31326.0,5428.0,1795.0,68.1,76.5,28.9,12.9,31326.0,13.2,1795.0,1373.0,1223.0,5428.0,1568.0,5428.0,699.0,3351.0,442.0,1373,1223,1373,0,1223,150,422,5210,1554,1217,0,1149,68,337,12
12,83,1402,12083001402,0.763,0.866,0.141,0.217,0.13699999999999998,10.68,43561.0,5245.0,2409.0,76.3,86.6,21.7,13.7,43561.0,14.1,2409.0,2086.0,1837.0,5245.0,1140.0,5245.0,721.0,4035.0,570.0,2086,1837,2086,0,1811,275,323,5221,934,924,0,827,97,10,12
12,83,1500,12083001500,0.632,0.742,0.096,0.615,0.012,10.09,23994.0,3407.0,1255.0,63.2,74.2,61.5,1.2,23994.0,9.6,1255.0,931.0,793.0,3407.0,2095.0,3407.0,40.0,2161.0,207.0,931,793,931,0,772,159,324,3407,815,588,0,506,82,227,12
12,83,1600,12083001600,0.664,0.787,0.052000000000000005,0.187,0.266,10.58,39306.0,3990.0,904.0,66.4,78.7,18.7,26.6,39306.0,5.2,904.0,711.0,600.0,3990.0,746.0,3990.0,1063.0,2856.0,149.0,711,600,711,0,586,125,193,2499,462,323,0,254,69,139,12
12,83,1700,12083001700,0.638,0.7759999999999999,0.10400000000000001,0.575,0.318,9.87,19293.0,5232.0,2036.0,63.8,77.6,57.5,31.8,19293.0,10.4,2036.0,1579.0,1299.0,5232.0,3006.0,5232.0,1662.0,3042.0,315.0,1579,1299,1579,6,1279,294,457,5216,1706,1706,0,1475,231,0,12
12,83,1800,12083001800,0.441,0.536,0.08199999999999999,0.934,0.013000000000000001,9.93,20507.0,1656.0,608.0,44.1,53.6,93.4,1.3,20507.0,8.2,608.0,326.0,268.0,1656.0,1546.0,1656.0,22.0,967.0,79.0,326,268,326,0,255,71,282,1636,501,368,0,356,12,133,12
12,83,1900,12083001900,0.7190000000000001,0.865,0.177,0.06,0.113,10.47,35256.0,2583.0,1023.0,71.9,86.5,6.0,11.3,35256.0,17.7,1023.0,885.0,736.0,2583.0,154.0,2583.0,293.0,1913.0,338.0,885,736,885,8,727,150,138,2128,393,393,0,292,101,0,12
12,83,2001,12083002001,0.81,0.816,0.187,0.124,0.048,10.22,27361.0,2724.0,1099.0,81.0,81.6,12.4,4.8,27361.0,18.7,1099.0,897.0,890.0,2724.0,339.0,2724.0,131.0,1689.0,316.0,897,890,897,0,842,55,202,2724,769,769,0,769,0,0,12
12,83,2002,12083002002,0.852,0.8809999999999999,0.14300000000000002,0.243,0.134,10.49,35915.0,3777.0,1570.0,85.2,88.1,24.3,13.4,35915.0,14.3,1570.0,1383.0,1337.0,3777.0,919.0,3777.0,505.0,2462.0,353.0,1383,1337,1383,0,1328,55,187,3772,812,770,0,758,12,42,12
12,83,2100,12083002100,0.848,0.929,0.355,0.032,0.08900000000000001,11.06,63504.0,5337.0,1805.0,84.8,92.9,3.2,8.9,63504.0,35.5,1805.0,1676.0,1530.0,5337.0,172.0,5337.0,473.0,3293.0,1169.0,1676,1530,1676,0,1530,146,129,5311,1456,1456,0,1353,103,0,12
12,83,2201,12083002201,0.789,0.884,0.163,0.033,0.125,10.65,42109.0,3412.0,1291.0,78.9,88.4,3.3,12.5,42109.0,16.3,1291.0,1141.0,1018.0,3412.0,114.0,3412.0,427.0,2516.0,411.0,1141,1018,1141,19,1003,119,150,3315,724,682,0,598,84,42,12
12,83,2202,12083002202,0.907,0.9590000000000001,0.35600000000000004,0.027999999999999997,0.061,11.25,77113.0,3190.0,1241.0,90.7,95.9,2.8,6.1,77113.0,35.6,1241.0,1190.0,1126.0,3190.0,90.0,3190.0,195.0,2323.0,826.0,1190,1126,1190,10,1126,54,51,3184,644,644,0,600,44,0,12
12,83,2203,12083002203,0.8270000000000001,0.894,0.26899999999999996,0.079,0.10400000000000001,10.99,59420.0,6932.0,2555.0,82.7,89.4,7.9,10.4,59420.0,26.9,2555.0,2283.0,2112.0,6932.0,550.0,6932.0,723.0,4814.0,1295.0,2283,2112,2283,0,2092,191,272,6921,1506,1506,0,1506,0,0,12
12,83,2301,12083002301,0.794,0.8740000000000001,0.395,0.08199999999999999,0.141,10.64,41573.0,5767.0,2676.0,79.4,87.4,8.2,14.1,41573.0,39.5,2676.0,2340.0,2124.0,5767.0,472.0,5767.0,813.0,4155.0,1641.0,2340,2124,2340,0,2097,243,336,5558,1159,1159,0,1149,10,0,12
12,83,2302,12083002302,0.795,0.862,0.263,0.13,0.099,11.07,64451.0,7540.0,2539.0,79.5,86.2,13.0,9.9,64451.0,26.3,2539.0,2188.0,2019.0,7540.0,977.0,7540.0,750.0,5156.0,1356.0,2188,2019,2188,0,2002,186,351,7527,1551,1335,0,1206,129,216,12
12,83,2401,12083002401,0.8540000000000001,0.8440000000000001,0.35100000000000003,0.09699999999999999,0.187,10.86,52170.0,5189.0,1903.0,85.4,84.4,9.7,18.7,52170.0,35.1,1903.0,1606.0,1625.0,5189.0,502.0,5189.0,971.0,3725.0,1309.0,1606,1625,1606,0,1606,0,297,4799,983,983,0,983,0,0,12
12,83,2402,12083002402,0.802,0.895,0.345,0.106,0.099,10.97,58234.0,5370.0,1979.0,80.2,89.5,10.6,9.9,58234.0,34.5,1979.0,1771.0,1588.0,5370.0,569.0,5370.0,532.0,3785.0,1305.0,1771,1588,1771,52,1588,131,208,5365,1200,1066,0,1066,0,134,12
12,83,2502,12083002502,0.8170000000000001,0.887,0.32299999999999995,0.092,0.19,10.86,52095.0,12318.0,5141.0,81.7,88.7,9.2,19.0,52095.0,32.3,5141.0,4562.0,4198.0,12318.0,1128.0,12318.0,2337.0,9018.0,2915.0,4562,4198,4562,50,4198,314,579,12279,2565,2565,0,2442,123,0,12
12,83,2503,12083002503,0.7559999999999999,0.8109999999999999,0.196,0.16899999999999998,0.152,10.71,44731.0,6300.0,2583.0,75.6,81.1,16.9,15.2,44731.0,19.6,2583.0,2094.0,1952.0,6300.0,1063.0,6300.0,956.0,4629.0,908.0,2094,1952,2094,32,1952,110,489,6293,1030,850,0,850,0,180,12
12,83,2504,12083002504,0.805,0.8859999999999999,0.251,0.271,0.158,10.61,40577.0,5155.0,2532.0,80.5,88.6,27.1,15.8,40577.0,25.1,2532.0,2243.0,2037.0,5155.0,1397.0,5155.0,812.0,3892.0,976.0,2243,2037,2243,31,2037,175,289,5155,951,951,0,843,108,0,12
12,83,2601,12083002601,0.8029999999999999,0.897,0.18100000000000002,0.07400000000000001,0.14800000000000002,10.64,41925.0,7099.0,2849.0,80.3,89.7,7.4,14.8,41925.0,18.1,2849.0,2555.0,2287.0,7099.0,526.0,7099.0,1050.0,5534.0,1003.0,2555,2287,2555,41,2287,227,294,7090,1293,1129,0,1016,113,164,12
12,83,2602,12083002602,0.807,0.83,0.10300000000000001,0.07400000000000001,0.26899999999999996,10.7,44154.0,8879.0,2276.0,80.7,83.0,7.4,26.9,44154.0,10.3,2276.0,1890.0,1836.0,8879.0,656.0,8879.0,2392.0,6479.0,667.0,1890,1836,1890,0,1774,116,386,7744,1896,1822,0,1728,94,74,12
12,83,2604,12083002604,0.873,0.9620000000000001,0.113,0.085,0.149,10.9,53940.0,3560.0,1373.0,87.3,96.2,8.5,14.9,53940.0,11.3,1373.0,1321.0,1198.0,3560.0,303.0,3560.0,531.0,2677.0,303.0,1321,1198,1321,0,1188,133,52,3560,690,661,0,641,20,29,12
12,83,2605,12083002605,0.929,0.9740000000000001,0.345,0.009000000000000001,0.03,11.04,62179.0,4806.0,2308.0,92.9,97.4,0.9,3.0,62179.0,34.5,2308.0,2248.0,2145.0,4806.0,45.0,4806.0,146.0,4619.0,1592.0,2248,2145,2248,29,2129,90,60,4631,107,107,0,96,11,0,12
12,83,2606,12083002606,0.787,0.8959999999999999,0.312,0.07,0.047,10.59,39847.0,6550.0,3935.0,78.7,89.6,7.0,4.7,39847.0,31.2,3935.0,3524.0,3096.0,6550.0,456.0,6550.0,306.0,6428.0,2003.0,3524,3096,3524,81,3075,368,411,6550,34,34,0,0,34,0,12
12,83,2701,12083002701,0.77,0.872,0.17800000000000002,0.044000000000000004,0.077,10.66,42440.0,5839.0,2623.0,77.0,87.2,4.4,7.7,42440.0,17.8,2623.0,2286.0,2020.0,5839.0,257.0,5839.0,447.0,4632.0,823.0,2286,2020,2286,50,2020,216,337,5834,1055,947,0,896,51,108,12
12,83,2702,12083002702,0.782,0.86,0.22699999999999998,0.085,0.044000000000000004,10.65,42310.0,6992.0,3279.0,78.2,86.0,8.5,4.4,42310.0,22.7,3279.0,2820.0,2565.0,6992.0,595.0,6992.0,310.0,5767.0,1308.0,2820,2565,2820,51,2552,217,459,6987,1074,1051,0,1033,18,23,12
12,83,980000,12083980000,-6666666.66,-6666666.66,-6666666.66,-6666666.66,-6666666.66,,-666666666.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
