GEOID,devices,max_dn,max_up,dn10,dn100,dn250,fiber_100u,state_x,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,type,quarter,year,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,NAME,LSAD,ALAND,AWATER,tile,state_y,county,tract,f_broadband,f_computer,f_ba,f_black,f_hispanic,log_mhi,mhi,population,households,broadband,computer,black,hispanic,mhi.1,ba,den_computers,n_computer,n_broadband,den_black,n_black,den_hispanic,n_hispanic,den_ba,n_ba,nhh_computer,nhh_broadband,nhh_computer_any_internet,nhh_computer_and_dialup,nhh_computer_and_broadband,nhh_computer_no_internet,nhh_no_computer,den_age,n_children,n_children_computer,n_children_computer_and_dialup,n_children_computer_and_broadband,n_children_computer_no_internet,n_children_no_computer,state_lkp
32003005318,293.0,925.1923076923076,67.36538461538461,2.576923076923077,1.1923076923076923,0.9615384615384613,0.038461538461538394,32.0,230131009664940.1,153385.88737201365,17176.279863481228,15.57679180887372,65.28668941979522,fixed,Q1,2021.0,32.0,3.0,5318.0,1400000US32003005318,53.18000000000001,CT,1632509.0,0.0,"list(c(-115.065307617188, -115.059814453125, -115.059814453125, -115.065307617188, -115.065307617188, 36.0357739478358, 36.0357739478358, 36.0313317763319, 36.0313317763319, 36.0357739478358))",32.0,3.0,5318.0,0.9089999999999998,0.9420000000000001,0.42000000000000004,0.069,0.037,11.55,104079.0,3077.0,1222.0,90.9,94.19999999999999,6.9,3.6999999999999997,104079.0,42.0,1222.0,1151.0,1111.0,3077.0,213.0,3077.0,114.0,2310.0,970.0,1151.0,1111.0,1151.0,0.0,1094.0,57.0,71.0,3077.0,614.0,601.0,0.0,601.0,0.0,13.0,32.0
32003005319,123.0,895.5357142857141,128.75,2.535714285714285,1.3214285714285718,1.0,0.1071428571428571,32.0,230131012439757.06,148119.38211382114,14141.178861788618,14.520325203252032,69.6260162601626,fixed,Q1,2021.0,32.0,3.0,5319.0,1400000US32003005319,53.18999999999999,CT,1441604.0,0.0,"list(c(-115.109252929688, -115.103759765625, -115.103759765625, -115.109252929688, -115.109252929688, 36.0313317763319, 36.0313317763319, 36.0268893543019, 36.0268893543019, 36.0313317763319))",32.0,3.0,5319.0,0.8259999999999997,0.9549999999999998,0.23399999999999985,0.024,0.21399999999999997,11.34,83733.0,2760.0,1043.0,82.6,95.5,2.3999999999999995,21.4,83733.0,23.4,1043.0,996.0,862.0,2760.0,66.0,2760.0,591.0,2093.0,489.0,996.0,862.0,996.0,0.0,862.0,134.0,47.0,2751.0,506.0,506.0,0.0,410.0,96.0,0.0,32.0
32003005320,36.0,1000.0,57.44186046511628,2.0930232558139537,1.3953488372093021,1.0232558139534886,0.0,32.0,230131002322323.0,179242.44444444444,17544.472222222223,13.36111111111111,46.611111111111114,fixed,Q1,2021.0,32.0,3.0,5320.0,1400000US32003005320,53.20000000000001,CT,888584.0,0.0,"list(c(-115.109252929688, -115.103759765625, -115.103759765625, -115.109252929688, -115.109252929688, 36.0357739478358, 36.0357739478358, 36.0313317763319, 36.0313317763319, 36.0357739478358))",32.0,3.0,5320.0,0.885,0.9310000000000002,0.319,0.021000000000000005,0.20400000000000001,11.0,59750.0,2662.0,1192.0,88.5,93.09999999999998,2.1,20.399999999999995,59750.0,31.899999999999995,1192.0,1110.0,1055.0,2662.0,55.0,2662.0,543.0,1913.0,610.0,1110.0,1055.0,1110.0,0.0,1045.0,65.0,82.0,2662.0,452.0,452.0,0.0,452.0,0.0,0.0,32.0
32003005321,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003005322,129.0,842.6744186046512,162.09302325581396,3.13953488372093,1.0697674418604648,0.9534883720930231,0.0697674418604651,32.0,230131020100088.12,144090.60465116278,21663.232558139534,17.310077519379846,28.713178294573645,fixed,Q1,2021.0,32.0,3.0,5322.0,1400000US32003005322,53.220000000000006,CT,2177177.0,0.0,"list(c(-115.109252929688, -115.103759765625, -115.103759765625, -115.109252929688, -115.109252929688, 36.0224466817585, 36.0224466817585, 36.0180037587141, 36.0180037587141, 36.0224466817585))",32.0,3.0,5322.0,0.792,0.938,0.36699999999999994,0.032,0.119,11.35,84958.0,1405.0,529.0,79.2,93.8,3.2000000000000006,11.9,84958.0,36.699999999999996,529.0,496.0,419.0,1405.0,45.0,1405.0,167.0,1024.0,376.0,496.0,419.0,496.0,9.0,419.0,68.0,33.0,1398.0,271.0,264.0,0.0,257.0,7.0,7.0,32.0
32003005333,107.0,815.5405405405404,81.4864864864865,2.7027027027027026,0.8918918918918919,0.8918918918918919,0.08108108108108102,32.0,230131020101028.0,154385.96261682242,31623.046728971964,20.55140186915888,32.44859813084112,fixed,Q1,2021.0,32.0,3.0,5333.0,1400000US32003005333,53.329999999999984,CT,1398027.0,0.0,"list(c(-115.065307617188, -115.059814453125, -115.059814453125, -115.065307617188, -115.065307617188, 36.0313317763319, 36.0313317763319, 36.0268893543019, 36.0268893543019, 36.0313317763319))",32.0,3.0,5333.0,0.9200000000000003,1.0,0.531,0.04800000000000001,0.12199999999999998,11.35,84813.0,3160.0,1325.0,92.0,100.0,4.8,12.2,84813.0,53.1,1325.0,1325.0,1219.0,3160.0,153.0,3160.0,386.0,2257.0,1199.0,1325.0,1219.0,1325.0,0.0,1219.0,106.0,0.0,3160.0,672.0,672.0,0.0,672.0,0.0,0.0,32.0
32003005335,213.0,977.5769230769232,56.07692307692307,1.853846153846154,1.0307692307692309,1.0076923076923077,0.0153846153846153,32.0,230131020111074.9,176525.2441314554,33424.46009389671,16.52112676056338,53.286384976525824,fixed,Q1,2021.0,32.0,3.0,5335.0,1400000US32003005335,53.35000000000001,CT,4213389.0,0.0,"list(c(-114.966430664062, -114.9609375, -114.9609375, -114.966430664062, -114.966430664062, 36.0180037587141, 36.0180037587141, 36.0135605851815, 36.0135605851815, 36.0180037587141))",32.0,3.0,5335.0,0.8649999999999999,0.898,0.21200000000000002,0.033,0.13500000000000004,11.190000000000001,72222.0,5053.0,1656.0,86.5,89.79999999999998,3.3,13.5,72222.0,21.199999999999996,1656.0,1487.0,1433.0,5053.0,169.0,5053.0,680.0,3802.0,805.0,1487.0,1433.0,1487.0,38.0,1422.0,27.0,169.0,5033.0,896.0,867.0,0.0,851.0,16.0,29.0,32.0
32003005336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003005337,516.0,905.5,122.66666666666669,3.0999999999999996,1.0333333333333337,1.0,0.10000000000000002,32.0,230131020101118.38,149598.73449612403,18586.011627906977,16.684108527131784,60.60658914728682,fixed,Q1,2021.0,32.0,3.0,5337.0,1400000US32003005337,53.37,CT,1407817.0,0.0,"list(c(-115.065307617188, -115.059814453125, -115.059814453125, -115.065307617188, -115.065307617188, 36.0135605851815, 36.0135605851815, 36.0091171611732, 36.0091171611732, 36.0135605851815))",32.0,3.0,5337.0,0.931,0.961,0.521,0.045,0.104,11.579999999999998,106971.0,3312.0,1185.0,93.09999999999998,96.09999999999998,4.5,10.399999999999999,106971.0,52.099999999999994,1185.0,1139.0,1103.0,3312.0,150.0,3312.0,344.0,2235.0,1165.0,1139.0,1103.0,1139.0,0.0,1103.0,36.0,46.0,3312.0,937.0,937.0,0.0,937.0,0.0,0.0,32.0
32003005338,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32003005341,60.0,1000.0,60.1388888888889,1.3888888888888886,1.0277777777777777,1.0277777777777777,0.027777777777777696,32.0,230131020111300.97,170364.56666666668,43408.166666666664,17.7,46.95,fixed,Q1,2021.0,32.0,3.0,5341.0,1400000US32003005341,53.40999999999999,CT,1021519.0,0.0,"list(c(-114.98291015625, -114.977416992188, -114.977416992188, -114.98291015625, -114.98291015625, 36.0091171611732, 36.0091171611732, 36.0046734867019, 36.0046734867019, 36.0091171611732))",32.0,3.0,5341.0,0.901,0.9380000000000001,0.16,0.019,0.206,11.47,95398.0,2833.0,835.0,90.09999999999998,93.8,1.8999999999999997,20.6,95398.0,16.0,835.0,783.0,752.0,2833.0,54.0,2833.0,584.0,1878.0,300.0,783.0,752.0,783.0,0.0,752.0,31.0,52.0,2833.0,720.0,700.0,0.0,694.0,6.0,20.0,32.0
32003005342,103.0,1000.0,82.63157894736842,2.0526315789473686,1.1052631578947374,1.0789473684210529,0.05263157894736841,32.0,230131020111308.9,164092.33980582524,35795.53398058253,14.514563106796116,47.407766990291265,fixed,Q1,2021.0,32.0,3.0,5342.0,1400000US32003005342,53.42,CT,1664300.0,0.0,"list(c(-114.971923828125, -114.966430664062, -114.966430664062, -114.971923828125, -114.971923828125, 36.0046734867019, 36.0046734867019, 36.00022956178, 36.00022956178, 36.0046734867019))",32.0,3.0,5342.0,0.868,0.93,0.21000000000000005,0.016,0.139,11.210000000000003,73844.0,2912.0,1099.0,86.8,93.0,1.5999999999999996,13.9,73844.0,21.0,1099.0,1022.0,954.0,2912.0,47.0,2912.0,406.0,2067.0,434.0,1022.0,954.0,1022.0,13.0,954.0,55.0,77.0,2912.0,571.0,571.0,0.0,559.0,12.0,0.0,32.0
32003005343,290.0,963.1372549019609,123.82352941176472,2.274509803921568,1.4117647058823526,1.0784313725490196,0.09803921568627448,32.0,230131020810166.72,161512.28275862068,38158.32068965517,16.872413793103448,53.262068965517244,fixed,Q1,2021.0,32.0,3.0,5343.0,1400000US32003005343,53.43,CT,2580730.0,0.0,"list(c(-114.949951171875, -114.944458007812, -114.944458007812, -114.949951171875, -114.949951171875, 36.0046734867019, 36.0046734867019, 36.00022956178, 36.00022956178, 36.0046734867019))",32.0,3.0,5343.0,0.884,0.9219999999999999,0.217,0.07000000000000002,0.17,11.14,68717.0,5833.0,1807.0,88.4,92.2,7.0,17.0,68717.0,21.7,1807.0,1666.0,1597.0,5833.0,408.0,5833.0,992.0,3462.0,751.0,1666.0,1597.0,1666.0,0.0,1588.0,78.0,141.0,5833.0,1971.0,1971.0,0.0,1948.0,23.0,0.0,32.0
32003005346,371.0,876.7391304347824,637.1739130434783,3.91304347826087,2.0869565217391304,1.7391304347826089,0.6521739130434783,32.0,230131020100269.88,147274.86522911052,40391.53908355795,18.557951482479783,37.56064690026954,fixed,Q1,2021.0,32.0,3.0,5346.0,1400000US32003005346,53.46,CT,2382902.0,0.0,"list(c(-115.109252929688, -115.103759765625, -115.103759765625, -115.109252929688, -115.109252929688, 36.0046734867019, 36.0046734867019, 36.00022956178, 36.00022956178, 36.0046734867019))",32.0,3.0,5346.0,0.855,0.973,0.349,0.10300000000000001,0.128,11.08,64662.0,6079.0,2420.0,85.5,97.29999999999998,10.300000000000002,12.800000000000002,64662.0,34.89999999999999,2420.0,2355.0,2068.0,6079.0,625.0,6079.0,778.0,4156.0,1450.0,2355.0,2068.0,2355.0,0.0,2058.0,297.0,65.0,6067.0,1494.0,1494.0,0.0,1460.0,34.0,0.0,32.0
32003005347,937.0,777.1774193548385,352.2580645161291,2.919354838709677,1.2580645161290327,1.145161290322581,0.38709677419354843,32.0,230131020079318.34,175480.3703308431,52433.701173959445,15.001067235859125,59.8537886872999,fixed,Q1,2021.0,32.0,3.0,5347.0,1400000US32003005347,53.47,CT,8985829.0,0.0,"list(c(-115.109252929688, -115.103759765625, -115.103759765625, -115.109252929688, -115.109252929688, 35.9780061808557, 35.9780061808557, 35.9735607534962, 35.9735607534962, 35.9780061808557))",32.0,3.0,5347.0,0.8509999999999999,0.915,0.457,0.0409999999999999,0.1369999999999999,11.280000000000001,78984.0,5746.0,2482.0,85.1,91.5,4.1,13.7,78984.0,45.7,2482.0,2272.0,2111.0,5746.0,238.0,5746.0,788.0,4014.0,1833.0,2272.0,2111.0,2272.0,0.0,2094.0,178.0,210.0,5746.0,1365.0,1285.0,0.0,1267.0,18.0,80.0,32.0
32003005348,503.0,1000.0,461.09375,3.4375,1.78125,1.5,0.5,32.0,230131020102076.3,161711.21073558647,49519.20675944334,14.588469184890656,88.20477137176938,fixed,Q1,2021.0,32.0,3.0,5348.0,1400000US32003005348,53.48,CT,3257767.0,0.0,"list(c(-115.103759765625, -115.098266601562, -115.098266601562, -115.103759765625, -115.103759765625, 35.9957853864203, 35.9957853864203, 35.9913409606354, 35.9913409606354, 35.9957853864203))",32.0,3.0,5348.0,0.96,0.9869999999999999,0.491,0.07299999999999998,0.13600000000000004,11.65,115119.0,5731.0,1952.0,96.0,98.7,7.3,13.6,115119.0,49.1,1952.0,1926.0,1874.0,5731.0,421.0,5731.0,778.0,3861.0,1897.0,1926.0,1874.0,1926.0,9.0,1874.0,43.0,26.0,5719.0,1570.0,1570.0,0.0,1515.0,55.0,0.0,32.0
32003005349,378.0,934.3220338983053,143.2584745762712,2.9491525423728815,1.2542372881355932,1.0677966101694913,0.1016949152542373,32.0,230131020100417.44,148636.28042328043,19973.58201058201,18.69047619047619,49.111111111111114,fixed,Q1,2021.0,32.0,3.0,5349.0,1400000US32003005349,53.49,CT,2609281.0,0.0,"list(c(-115.0927734375, -115.087280273438, -115.087280273438, -115.0927734375, -115.0927734375, 36.0180037587141, 36.0180037587141, 36.0135605851815, 36.0135605851815, 36.0180037587141))",32.0,3.0,5349.0,0.8959999999999998,0.9380000000000001,0.38299999999999995,0.071,0.09100000000000001,11.42,90900.0,4799.0,1780.0,89.60000000000002,93.8,7.100000000000001,9.100000000000001,90900.0,38.3,1780.0,1670.0,1594.0,4799.0,340.0,4799.0,438.0,3368.0,1289.0,1670.0,1594.0,1670.0,0.0,1594.0,76.0,110.0,4799.0,1047.0,1047.0,0.0,1047.0,0.0,0.0,32.0
32003005350,85.0,977.560975609756,149.39024390243898,2.5609756097560976,1.146341463414634,1.0731707317073171,0.1707317073170731,32.0,230131020101086.3,137885.29411764705,14169.317647058824,22.51764705882353,28.4,fixed,Q1,2021.0,32.0,3.0,5350.0,1400000US32003005350,53.5,CT,1827038.0,0.0,"list(c(-115.087280273438, -115.081787109375, -115.081787109375, -115.087280273438, -115.087280273438, 36.0224466817585, 36.0224466817585, 36.0180037587141, 36.0180037587141, 36.0224466817585))",32.0,3.0,5350.0,0.926,0.9470000000000001,0.43899999999999995,0.04900000000000001,0.099,11.570000000000002,106339.0,3486.0,1409.0,92.60000000000001,94.69999999999999,4.9,9.899999999999999,106339.0,43.900000000000006,1409.0,1334.0,1305.0,3486.0,172.0,3486.0,346.0,2585.0,1135.0,1334.0,1305.0,1334.0,6.0,1305.0,23.0,75.0,3486.0,675.0,651.0,0.0,651.0,0.0,24.0,32.0
32003005351,356.0,927.1153846153846,246.34615384615384,3.4230769230769242,1.5769230769230769,1.2692307692307692,0.3076923076923077,32.0,230131020100540.53,148755.77528089887,24162.47191011236,16.45505617977528,71.21348314606742,fixed,Q1,2021.0,32.0,3.0,5351.0,1400000US32003005351,53.50999999999999,CT,1879261.0,0.0,"list(c(-115.0927734375, -115.087280273438, -115.087280273438, -115.0927734375, -115.0927734375, 36.0046734867019, 36.0046734867019, 36.00022956178, 36.00022956178, 36.0046734867019))",32.0,3.0,5351.0,0.939,0.97,0.38699999999999996,0.061000000000000006,0.138,11.12,67346.0,4796.0,1999.0,93.9,97.0,6.1,13.8,67346.0,38.7,1999.0,1939.0,1877.0,4796.0,293.0,4796.0,663.0,3464.0,1339.0,1939.0,1877.0,1939.0,8.0,1860.0,71.0,60.0,4796.0,1085.0,1085.0,0.0,1085.0,0.0,0.0,32.0
32003005352,327.0,913.9705882352943,157.7941176470588,3.294117647058825,1.3823529411764703,1.1470588235294115,0.20588235294117657,32.0,230131020102692.66,160687.25993883793,34470.65443425076,13.969418960244647,57.16819571865443,fixed,Q1,2021.0,32.0,3.0,5352.0,1400000US32003005352,53.52000000000002,CT,1664075.0,0.0,"list(c(-115.048828125, -115.043334960938, -115.043334960938, -115.048828125, -115.048828125, 36.0268893543019, 36.0268893543019, 36.0224466817585, 36.0224466817585, 36.0268893543019))",32.0,3.0,5352.0,0.9479999999999997,0.9929999999999999,0.467,0.024000000000000004,0.125,11.630000000000003,112356.0,3757.0,1261.0,94.8,99.3,2.4,12.5,112356.0,46.7,1261.0,1252.0,1196.0,3757.0,92.0,3757.0,469.0,2393.0,1117.0,1252.0,1196.0,1252.0,15.0,1196.0,41.0,9.0,3757.0,1074.0,1074.0,58.0,1016.0,0.0,0.0,32.0
32003005353,209.0,917.6086956521739,276.5217391304348,3.652173913043478,1.304347826086956,1.2608695652173911,0.3478260869565217,32.0,230131020110010.03,181454.23444976076,44209.4019138756,13.473684210526315,107.05263157894737,fixed,Q1,2021.0,32.0,3.0,5353.0,1400000US32003005353,53.53,CT,1511272.0,0.0,"list(c(-115.032348632812, -115.02685546875, -115.02685546875, -115.032348632812, -115.032348632812, 36.0268893543019, 36.0268893543019, 36.0224466817585, 36.0224466817585, 36.0268893543019))",32.0,3.0,5353.0,0.869,0.9180000000000001,0.46900000000000003,0.129,0.135,11.27,78350.0,6162.0,2207.0,86.9,91.79999999999998,12.900000000000002,13.5,78350.0,46.89999999999999,2207.0,2025.0,1918.0,6162.0,793.0,6162.0,829.0,4349.0,2040.0,2025.0,1918.0,2025.0,0.0,1918.0,107.0,182.0,6162.0,1337.0,1337.0,0.0,1310.0,27.0,0.0,32.0
32003005354,136.0,890.0,257.9166666666667,3.083333333333333,1.5833333333333335,1.1111111111111112,0.25,32.0,230131020110101.12,162280.4338235294,44668.544117647056,18.41176470588235,76.59558823529412,fixed,Q1,2021.0,32.0,3.0,5354.0,1400000US32003005354,53.540000000000006,CT,2051283.0,0.0,"list(c(-115.021362304688, -115.015869140625, -115.015869140625, -115.021362304688, -115.021362304688, 36.0313317763319, 36.0313317763319, 36.0268893543019, 36.0268893543019, 36.0313317763319))",32.0,3.0,5354.0,0.955,0.986,0.33599999999999997,0.102,0.21000000000000002,11.37,86756.0,6610.0,2402.0,95.5,98.60000000000001,10.2,21.0,86756.0,33.599999999999994,2402.0,2369.0,2293.0,6610.0,673.0,6610.0,1387.0,4574.0,1537.0,2369.0,2293.0,2369.0,0.0,2293.0,76.0,33.0,6610.0,1527.0,1527.0,0.0,1469.0,58.0,0.0,32.0
32003005355,626.0,867.9452054794516,480.6164383561644,3.2465753424657526,1.5068493150684936,1.4109589041095894,0.547945205479452,32.0,230131020101531.12,164490.80830670925,64407.753993610226,14.554313099041533,53.06230031948882,fixed,Q1,2021.0,32.0,3.0,5355.0,1400000US32003005355,53.55000000000002,CT,7110837.0,0.0,"list(c(-115.054321289062, -115.048828125, -115.048828125, -115.054321289062, -115.054321289062, 36.00022956178, 36.00022956178, 35.9957853864203, 35.9957853864203, 36.00022956178))",32.0,3.0,5355.0,0.833,0.9299999999999997,0.4050000000000001,0.0579999999999999,0.09599999999999999,11.060000000000002,63667.0,5203.0,2228.0,83.30000000000001,93.0,5.800000000000001,9.600000000000001,63667.0,40.5,2228.0,2073.0,1856.0,5203.0,301.0,5203.0,501.0,4291.0,1737.0,2073.0,1856.0,2073.0,0.0,1856.0,217.0,155.0,5198.0,838.0,838.0,0.0,725.0,113.0,0.0,32.0
32003005356,356.0,915.2173913043479,394.34782608695633,3.4347826086956537,1.4782608695652173,1.3478260869565215,0.4347826086956522,32.0,230131020104852.7,156855.19943820225,28965.224719101123,16.15730337078652,47.80337078651685,fixed,Q1,2021.0,32.0,3.0,5356.0,1400000US32003005356,53.56,CT,3894127.0,0.0,"list(c(-115.043334960938, -115.037841796875, -115.037841796875, -115.043334960938, -115.043334960938, 36.0046734867019, 36.0046734867019, 36.00022956178, 36.00022956178, 36.0046734867019))",32.0,3.0,5356.0,0.9340000000000002,0.9700000000000004,0.507,0.059000000000000004,0.121,11.590000000000002,108103.0,2575.0,924.0,93.40000000000002,97.0,5.900000000000001,12.100000000000003,108103.0,50.70000000000001,924.0,896.0,863.0,2575.0,153.0,2575.0,312.0,1908.0,967.0,896.0,863.0,896.0,5.0,863.0,28.0,28.0,2575.0,560.0,554.0,0.0,507.0,47.0,6.0,32.0
32003005357,638.0,946.8518518518518,404.351851851852,3.092592592592593,1.6111111111111112,1.3888888888888886,0.4444444444444444,32.0,230131020110372.66,184320.02194357367,61276.891849529784,13.598746081504702,61.490595611285265,fixed,Q1,2021.0,32.0,3.0,5357.0,1400000US32003005357,53.56999999999999,CT,13017494.0,0.0,"list(c(-114.993896484375, -114.988403320312, -114.988403320312, -114.993896484375, -114.993896484375, 36.0180037587141, 36.0180037587141, 36.0135605851815, 36.0135605851815, 36.0180037587141))",32.0,3.0,5357.0,0.9330000000000002,0.9840000000000001,0.287,0.04800000000000001,0.20400000000000001,11.46,94441.0,7254.0,2817.0,93.3,98.4,4.8,20.4,94441.0,28.700000000000003,2817.0,2773.0,2627.0,7254.0,348.0,7254.0,1480.0,5353.0,1536.0,2773.0,2627.0,2773.0,0.0,2610.0,163.0,44.0,7254.0,1486.0,1447.0,0.0,1447.0,0.0,39.0,32.0
32003005358,262.0,1000.0,38.61111111111113,2.277777777777779,1.2777777777777775,1.0,0.0555555555555555,32.0,230131020112488.78,168198.99236641222,25557.629770992367,13.557251908396946,84.18702290076335,fixed,Q1,2021.0,32.0,3.0,5358.0,1400000US32003005358,53.58,CT,1077089.0,0.0,"list(c(-114.988403320312, -114.98291015625, -114.98291015625, -114.988403320312, -114.988403320312, 35.9913409606354, 35.9913409606354, 35.9868962844379, 35.9868962844379, 35.9913409606354))",32.0,3.0,5358.0,0.978,0.978,0.41100000000000003,0.054999999999999986,0.11299999999999999,11.619999999999997,111490.0,3419.0,941.0,97.79999999999997,97.79999999999997,5.5,11.300000000000006,111490.0,41.100000000000016,941.0,920.0,920.0,3419.0,188.0,3419.0,387.0,1917.0,787.0,920.0,920.0,920.0,0.0,920.0,0.0,21.0,3419.0,1275.0,1275.0,0.0,1275.0,0.0,0.0,32.0
32003005359,507.0,985.0769230769232,94.0230769230769,2.169230769230769,1.4615384615384615,1.0615384615384615,0.07692307692307693,32.0,230131020111746.28,167797.06311637082,42427.528599605525,18.25838264299803,49.366863905325445,fixed,Q1,2021.0,32.0,3.0,5359.0,1400000US32003005359,53.59,CT,4587450.0,0.0,"list(c(-114.971923828125, -114.966430664062, -114.966430664062, -114.971923828125, -114.971923828125, 35.9913409606354, 35.9913409606354, 35.9868962844379, 35.9868962844379, 35.9913409606354))",32.0,3.0,5359.0,0.903,0.9499999999999998,0.38,0.06499999999999999,0.104,11.420000000000002,91219.0,7517.0,2483.0,90.30000000000001,95.0,6.5,10.399999999999999,91219.0,38.0,2483.0,2359.0,2242.0,7517.0,486.0,7517.0,783.0,4844.0,1840.0,2359.0,2242.0,2359.0,13.0,2242.0,104.0,124.0,7512.0,2129.0,2129.0,0.0,2129.0,0.0,0.0,32.0
32003005360,206.0,937.3770491803275,93.3934426229508,2.4590163934426226,1.0163934426229508,1.0,0.0655737704918032,32.0,230131020884901.16,162763.29126213593,24673.436893203885,17.145631067961165,23.902912621359224,fixed,Q1,2021.0,32.0,3.0,5360.0,1400000US32003005360,53.599999999999994,CT,5627910.0,0.0,"list(c(-114.933471679688, -114.927978515625, -114.927978515625, -114.933471679688, -114.933471679688, 35.9913409606354, 35.9913409606354, 35.9868962844379, 35.9868962844379, 35.9913409606354))",32.0,3.0,5360.0,0.9230000000000002,0.97,0.24,0.09799999999999999,0.186,11.139999999999999,68877.0,5112.0,1973.0,92.30000000000001,97.0,9.799999999999999,18.599999999999998,68877.0,24.0,1973.0,1913.0,1821.0,5112.0,500.0,5112.0,953.0,3385.0,813.0,1913.0,1821.0,1913.0,0.0,1821.0,92.0,60.0,5112.0,1317.0,1317.0,0.0,1247.0,70.0,0.0,32.0
32003005421,44.0,965.6206896551724,65.0176551724138,1.6896551724137934,1.0344827586206895,1.0,0.0344827586206896,32.0,230131003222200.0,152911.79545454544,21802.090909090908,14.681818181818182,66.04545454545455,fixed,Q1,2021.0,32.0,3.0,5421.0,1400000US32003005421,54.21000000000001,CT,1243605.0,0.0,"list(c(-114.9609375, -114.955444335938, -114.955444335938, -114.9609375, -114.9609375, 36.0490989590656, 36.0490989590656, 36.0446575392153, 36.0446575392153, 36.0490989590656))",32.0,3.0,5421.0,0.727,0.8040000000000002,0.096,0.1009999999999999,0.192,10.509999999999998,36629.0,3365.0,1097.0,72.69999999999999,80.39999999999999,10.100000000000001,19.200000000000003,36629.0,9.600000000000001,1097.0,882.0,797.0,3365.0,341.0,3365.0,646.0,2519.0,243.0,882.0,797.0,882.0,0.0,789.0,93.0,215.0,2928.0,639.0,554.0,0.0,504.0,50.0,85.0,32.0
32003005422,105.0,980.2083333333336,486.97916666666674,2.083333333333333,1.5,1.5,0.5,32.0,230131004703578.22,151946.75238095238,27457.780952380952,17.18095238095238,49.99047619047619,fixed,Q1,2021.0,32.0,3.0,5422.0,1400000US32003005422,54.21999999999999,CT,2150500.0,0.0,"list(c(-114.966430664062, -114.9609375, -114.9609375, -114.966430664062, -114.966430664062, 36.0535401283397, 36.0535401283397, 36.0490989590656, 36.0490989590656, 36.0535401283397))",32.0,3.0,5422.0,0.7060000000000001,0.8530000000000001,0.079,0.067,0.35899999999999993,10.83,50717.0,4524.0,1435.0,70.59999999999998,85.30000000000001,6.699999999999999,35.9,50717.0,7.899999999999999,1435.0,1224.0,1013.0,4524.0,301.0,4524.0,1622.0,2810.0,222.0,1224.0,1013.0,1224.0,0.0,1013.0,211.0,211.0,4524.0,1211.0,989.0,0.0,630.0,359.0,222.0,32.0
32003005423,469.0,968.3606557377049,48.88524590163935,1.5409836065573768,1.19672131147541,0.9836065573770492,0.0163934426229508,32.0,230131008280733.9,144175.921108742,38763.89125799573,16.394456289978677,31.307036247334754,fixed,Q1,2021.0,32.0,3.0,5423.0,1400000US32003005423,54.23,CT,1920679.0,0.0,"list(c(-114.9609375, -114.955444335938, -114.955444335938, -114.9609375, -114.9609375, 36.0224466817585, 36.0224466817585, 36.0180037587141, 36.0180037587141, 36.0224466817585))",32.0,3.0,5423.0,0.5900000000000001,0.7569999999999999,0.127,0.20900000000000002,0.24699999999999997,10.86,51970.0,5074.0,1762.0,59.0,75.7,20.9,24.700000000000003,51970.0,12.7,1762.0,1334.0,1040.0,5074.0,1058.0,5074.0,1251.0,3306.0,420.0,1334.0,1040.0,1334.0,12.0,1024.0,298.0,428.0,5074.0,1258.0,927.0,0.0,756.0,171.0,331.0,32.0
32003005432,176.0,1000.0,86.90140845070421,2.4084507042253516,1.2253521126760567,1.056338028169014,0.07042253521126761,32.0,230131021000021.4,165274.60795454544,19625.43181818182,18.193181818181817,35.91477272727273,fixed,Q1,2021.0,32.0,3.0,5432.0,1400000US32003005432,54.32,CT,2430107.0,0.0,"list(c(-114.949951171875, -114.944458007812, -114.944458007812, -114.949951171875, -114.949951171875, 36.0180037587141, 36.0180037587141, 36.0135605851815, 36.0135605851815, 36.0180037587141))",32.0,3.0,5432.0,0.88,0.961,0.12800000000000003,0.017,0.156,11.17,71049.0,6226.0,2315.0,88.0,96.10000000000001,1.6999999999999993,15.599999999999994,71049.0,12.799999999999999,2315.0,2225.0,2037.0,6226.0,107.0,6226.0,969.0,4534.0,579.0,2225.0,2037.0,2225.0,34.0,2037.0,154.0,90.0,6218.0,1325.0,1325.0,0.0,1219.0,106.0,0.0,32.0
